0,1,2,3,4
"Supalai Wellington (ศุภาลัย เวลลิงตัน), กรุงเทพ- ถนนเทียมร่วมมิตร แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">14,000,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""3 ห้องนอน"">3 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""3 ห้องน้ำ"">3 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 11 นาที (830 ม.) ถึง BL19 MRT ศูนย์วัฒนธรรมแห่งประเทศไทย
                        </li>, <li class=""""><span>คอนโด</span></li>]]","14,000,000",123 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""3 ห้องนอน"">3 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""3 ห้องน้ำ"">3 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Chapter One Eco Ratchada-Huaikwang, กรุงเทพ- ถนนประชาอุทิศ, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">3,900,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 13 นาที (950 ม.) ถึง BL18 MRT ห้วยขวาง
                        </li>, <li class=""""><span>คอนโด</span></li>]]","3,900,000",30 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"One 9 Five Asoke - Rama 9 : วัน ไนน์ ไฟว์ อโศก – พระราม 9, กรุงเทพ195 ถนนพระราม 9 ซอย 5 แขวงห้วยขวาง เขตห้วยขวาง กทม., ห้วยขวาง, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">5,562,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 5 นาที (390 ม.) ถึง BL20 MRT พระราม 9
                        </li>, <li class=""""><span>คอนโด</span></li>]]","5,562,000",35 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"THE SEED รัชดา - ห้วยขวาง, กรุงเทพ- ซอยประชาราษฏร์บำเพ็ญ 20 ถนนประชาราษฏร์บำเพ็ญ, สามเสนนอก, ห้วยขวาง, กรุงเทพ",[],"1,690,000",28 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Supalai Veranda Rama 9 : ศุภาลัย เวอเรนด้า พระราม 9, กรุงเทพ349 ถนนพระราม 9, บางกะปิ, ห้วยขวาง, กรุงเทพ",[],"3,330,000",38 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Thru Thonglor, กรุงเทพ- ถนนเพชรบุรีตัดใหม่ แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร, บางกะปิ, ห้วยขวาง, กรุงเทพ",[],"3,790,000",36 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"JRY : คอนโดมิเนียม พระราม 9, กรุงเทพ- ซอยพระราม9 17 ถนนพระราม 9, บางกะปิ, ห้วยขวาง, กรุงเทพ",[],"3,000,000",35 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Thru Thonglor, กรุงเทพ- ถนนเพชรบุรีตัดใหม่ แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร, บางกะปิ, ห้วยขวาง, กรุงเทพ",[],"7,630,000",66 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""2 ห้องนอน"">2 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""2 ห้องน้ำ"">2 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Chapter One Eco Ratchada-Huaikwang, กรุงเทพ- ถนนประชาอุทิศ, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">5,399,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""2 ห้องนอน"">2 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 13 นาที (950 ม.) ถึง BL18 MRT ห้วยขวาง
                        </li>, <li class=""""><span>คอนโด</span></li>]]","5,399,000",46 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""2 ห้องนอน"">2 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Centric รัชดา-ห้วยขวาง (เซ็นทริค รัชดา-ห้วยขวาง), กรุงเทพ- ถนนรัชดาภิเษก แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร, ห้วยขวาง, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">3,900,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 3 นาที (250 ม.) ถึง BL18 MRT ห้วยขวาง
                        </li>, <li class=""""><span>คอนโด</span></li>]]","3,900,000",32 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"The Niche Pride Thonglor-Phetchaburi : เดอะ นิช ไพรด์ ทองหล่อ-เพชรบุรี, กรุงเทพถนน เพชรบุรีตัดใหม่, บางกะปิ, ห้วยขวาง, กรุงเทพ",[],"3,900,000",35 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"TC Green Rama 9 : ทีซี กรีน พระราม 9, กรุงเทพถนนพระราม 9, ห้วยขวาง, ห้วยขวาง, กรุงเทพ",[],"3,195,000",42 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"Noble Revolve Ratchada : โนเบิล รีวอลฟ์ รัชดา, กรุงเทพ38 ถนนรัชดาภิเษก แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">3,990,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 3 นาที (220 ม.) ถึง BL19 MRT ศูนย์วัฒนธรรมแห่งประเทศไทย
                        </li>, <li class=""""><span>คอนโด</span></li>]]","3,990,000",26 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"ไอ-เฮาส์ พระราม9-เอกมัย คอนโดมิเนียม, กรุงเทพพระราม9 พระราม 9, บางกะปิ, ห้วยขวาง, กรุงเทพ",[],"1,540,000",29 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""studio"" title=""สตูดิโอ"">สตูดิโอ <i class=""pg-icon pgicon-bedroom""></i></span></li>"
"TC Green Rama 9 : ทีซี กรีน พระราม 9, กรุงเทพถนนพระราม 9, ห้วยขวาง, ห้วยขวาง, กรุงเทพ",[],"3,200,000",37 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"TC Green Rama 9 : ทีซี กรีน พระราม 9, กรุงเทพถนนพระราม 9, ห้วยขวาง, ห้วยขวาง, กรุงเทพ",[],"4,320,000",40 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"TC Green Rama 9 : ทีซี กรีน พระราม 9, กรุงเทพถนนพระราม 9, ห้วยขวาง, ห้วยขวาง, กรุงเทพ",[],"3,500,000",39 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
"IDEO Mobi Asoke : ไอดีโอ โมบิ อโศก, กรุงเทพแขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร, บางกะปิ, ห้วยขวาง, กรุงเทพ","[[<li class=""list-price pull-left""><span class=""currency"">฿</span><span class=""price"">4,900,000</span><span class=""period""></span> </li>, <li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>, <li>
<i class=""pgicon pgicon-walk""></i> 4 นาที (270 ม.) ถึง E4 BTS อโศก
                        </li>, <li class=""""><span>คอนโด</span></li>]]","4,900,000",25 ตร.ม.,"<li class=""listing-rooms pull-left""><span class=""bed"" title=""1 ห้องนอน"">1 <i class=""pg-icon pgicon-bedroom""></i></span> <span class=""bath"" title=""1 ห้องน้ำ"">1 <i class=""pg-icon pgicon-bathroom""></i></span></li>"
